,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
197,2022/08/01,TXO,202208  ,12300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
198,2022/08/01,TXO,202208  ,12300.0000,賣權,3.3,4.4,3.3,4,18,4.4,1298,0.3,37.5,125,2.6,,一般,0.9,29.03%
199,2022/08/01,TXO,202208  ,12300.0000,賣權,2.8,2.8,2.8,2.8,1,-,-,0.1,39.5,125,2.6,,盤後,-0.3,-9.68%
200,2022/08/01,TXO,202208  ,12400.0000,買權,-,-,-,-,0,2470,23,-,-,-,-,,一般,-,-
201,2022/08/01,TXO,202208  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
202,2022/08/01,TXO,202208  ,12400.0000,賣權,4.1,4.7,3.3,4.7,109,4.7,1308,0.4,9,145,2.9,,一般,1.5,46.88%
203,2022/08/01,TXO,202208  ,12400.0000,賣權,2.9,2.9,2.9,2.9,3,-,-,2.6,6.5,145,2.9,,盤後,-0.3,-9.38%
204,2022/08/01,TXO,202208  ,12500.0000,買權,-,-,-,-,0,2370,23,-,-,-,-,,一般,-,-
205,2022/08/01,TXO,202208  ,12500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
206,2022/08/01,TXO,202208  ,12500.0000,賣權,4.2,5.1,3.9,5,201,5,1229,3.8,5.3,162,3.5,,一般,1,25%
207,2022/08/01,TXO,202208  ,12500.0000,賣權,4.2,4.2,4.2,4.2,4,-,-,3.6,4.2,162,3.5,,盤後,0.2,5%
208,2022/08/01,TXO,202208  ,12600.0000,買權,-,-,-,-,0,2270,3,-,-,-,-,,一般,-,-
209,2022/08/01,TXO,202208  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
210,2022/08/01,TXO,202208  ,12600.0000,賣權,5.6,5.8,4.3,4.4,163,5.1,1837,4.3,6,180,4,,一般,0.1,2.33%
211,2022/08/01,TXO,202208  ,12600.0000,賣權,4.3,5,4.3,5,8,-,-,5,9.9,180,4,,盤後,0.7,16.28%
212,2022/08/01,TXO,202208  ,12700.0000,買權,-,-,-,-,0,2170,5,-,-,-,-,,一般,-,-
213,2022/08/01,TXO,202208  ,12700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
214,2022/08/01,TXO,202208  ,12700.0000,賣權,6.1,6.1,5.1,5.2,202,5.2,3057,5.1,51,199,3.9,,一般,0.2,4%
215,2022/08/01,TXO,202208  ,12700.0000,賣權,6.2,6.2,3.9,3.9,8,-,-,3.8,22.5,199,3.9,,盤後,-1.1,-22%
216,2022/08/01,TXO,202208  ,12800.0000,買權,-,-,-,-,0,2080,279,-,-,-,-,,一般,-,-
217,2022/08/01,TXO,202208  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
218,2022/08/01,TXO,202208  ,12800.0000,賣權,6.5,7.2,5.6,7,360,7,3804,7,7.4,217,5.4,,一般,1.2,20.69%
219,2022/08/01,TXO,202208  ,12800.0000,賣權,5.7,6.5,5.7,6.5,14,-,-,6.5,7,217,5.4,,盤後,0.7,12.07%
220,2022/08/01,TXO,202208  ,12900.0000,買權,-,-,-,-,0,1980,0,-,-,-,-,,一般,-,-
221,2022/08/01,TXO,202208  ,12900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
222,2022/08/01,TXO,202208  ,12900.0000,賣權,7.9,8.7,6.7,8.2,194,8.2,2378,6.1,8.8,241,6.1,,一般,1.4,20.59%
223,2022/08/01,TXO,202208  ,12900.0000,賣權,6.5,7,6.1,6.6,69,-,-,6.1,8,241,6.1,,盤後,-0.2,-2.94%
224,2022/08/01,TXO,202208  ,13000.0000,買權,-,-,-,-,0,1880,11,-,-,-,-,,一般,-,-
225,2022/08/01,TXO,202208  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
226,2022/08/01,TXO,202208  ,13000.0000,賣權,7.7,10.5,7.5,9.7,1100,9.7,4940,8.5,9.8,260,6.7,,一般,2.2,29.33%
227,2022/08/01,TXO,202208  ,13000.0000,賣權,6.7,8.4,6.7,8.4,135,-,-,8.3,8.4,260,6.7,,盤後,0.9,12%
228,2022/08/01,TXO,202208  ,13100.0000,買權,-,-,-,-,0,1780,9,-,-,-,-,,一般,-,-
229,2022/08/01,TXO,202208  ,13100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
230,2022/08/01,TXO,202208  ,13100.0000,賣權,9.3,12,9.2,11,264,11,2088,10,11.5,281,8,,一般,2,22.22%
231,2022/08/01,TXO,202208  ,13100.0000,賣權,8.8,9.9,8,9.9,19,-,-,8,9.9,281,8,,盤後,0.9,10%
232,2022/08/01,TXO,202208  ,13200.0000,買權,-,-,-,-,0,1680,2,-,-,-,-,,一般,-,-
233,2022/08/01,TXO,202208  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
234,2022/08/01,TXO,202208  ,13200.0000,賣權,9.7,13.5,9.7,12.5,190,12.5,2158,10,13.5,316,9.5,,一般,2.5,25%
235,2022/08/01,TXO,202208  ,13200.0000,賣權,10,10.5,9.6,10.5,27,-,-,9.5,10.5,316,9.5,,盤後,0.5,5%
236,2022/08/01,TXO,202208  ,13300.0000,買權,-,-,-,-,0,1580,3,-,-,-,-,,一般,-,-
237,2022/08/01,TXO,202208  ,13300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
238,2022/08/01,TXO,202208  ,13300.0000,賣權,12,16.5,12,15.5,315,15.5,2172,9.6,19,338,11,,一般,4.5,40.91%
239,2022/08/01,TXO,202208  ,13300.0000,賣權,11.5,13,11,12,27,-,-,10.5,12,338,11,,盤後,1,9.09%
240,2022/08/01,TXO,202208  ,13400.0000,買權,-,-,-,-,0,1490,10,-,-,-,-,,一般,-,-
241,2022/08/01,TXO,202208  ,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
242,2022/08/01,TXO,202208  ,13400.0000,賣權,14,18.5,14,17,475,17,4312,13.5,18.5,368,13,,一般,2.5,17.24%
243,2022/08/01,TXO,202208  ,13400.0000,賣權,14,15,13,14,16,-,-,14,15,368,13,,盤後,-0.5,-3.45%
244,2022/08/01,TXO,202208  ,13500.0000,買權,-,-,-,-,0,1390,38,-,-,-,-,,一般,-,-
245,2022/08/01,TXO,202208  ,13500.0000,買權,1420,1420,1420,1420,2,-,-,12.5,-,2000,600,,盤後,-40,-2.74%
246,2022/08/01,TXO,202208  ,13500.0000,賣權,15,22.5,14,20.5,752,20.5,4597,15.5,22,419,14,,一般,4,24.24%
247,2022/08/01,TXO,202208  ,13500.0000,賣權,16,19,15,15,88,-,-,15,16.5,419,15,,盤後,-1.5,-9.09%
248,2022/08/01,TXO,202208  ,13600.0000,買權,-,-,-,-,0,1290,50,-,-,-,-,,一般,-,-
249,2022/08/01,TXO,202208  ,13600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
250,2022/08/01,TXO,202208  ,13600.0000,賣權,20,28,19.5,25,370,25,4091,22.5,26,455,1.4,,一般,5,25%
251,2022/08/01,TXO,202208  ,13600.0000,賣權,19.5,21.5,15,18,160,-,-,18,20,455,1.4,,盤後,-2,-10%
252,2022/08/01,TXO,202208  ,13700.0000,買權,1200,1200,1200,1200,1,1200,92,1170,1240,1240,465,,一般,-60,-4.76%
253,2022/08/01,TXO,202208  ,13700.0000,買權,1220,1240,1220,1240,2,-,-,1130,-,1240,465,,盤後,-20,-1.59%
254,2022/08/01,TXO,202208  ,13700.0000,賣權,22.5,31.5,22.5,29,534,29,3349,27.5,30,498,20,,一般,7,31.82%
255,2022/08/01,TXO,202208  ,13700.0000,賣權,22,25,20,21.5,105,-,-,19.5,22,498,20,,盤後,-0.5,-2.27%
256,2022/08/01,TXO,202208  ,13800.0000,買權,-,-,-,-,0,1110,93,-,-,-,-,,一般,-,-
257,2022/08/01,TXO,202208  ,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
258,2022/08/01,TXO,202208  ,13800.0000,賣權,30,37,27,35.5,945,35.5,4165,34.5,36,540,25,,一般,9,33.96%
259,2022/08/01,TXO,202208  ,13800.0000,賣權,27,30,25,25,179,-,-,25,26.5,540,25,,盤後,-1.5,-5.66%
260,2022/08/01,TXO,202208  ,13900.0000,買權,-,-,-,-,0,1010,28,-,-,-,-,,一般,-,-
261,2022/08/01,TXO,202208  ,13900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
262,2022/08/01,TXO,202208  ,13900.0000,賣權,30.5,46,30.5,42,801,42,2940,41,44,590,30,,一般,9.5,29.23%
263,2022/08/01,TXO,202208  ,13900.0000,賣權,32.5,36,30,30,328,-,-,29,30,590,30,,盤後,-2.5,-7.69%
264,2022/08/01,TXO,202208  ,14000.0000,買權,900,900,885,890,12,920,122,835,995,1090,315,,一般,-95,-9.64%
265,2022/08/01,TXO,202208  ,14000.0000,買權,945,945,945,945,1,-,-,905,1200,1090,315,,盤後,-40,-4.06%
266,2022/08/01,TXO,202208  ,14000.0000,賣權,39,55,39,51,1832,51,6688,50,52,640,37,,一般,10.5,25.93%
267,2022/08/01,TXO,202208  ,14000.0000,賣權,39,44,37,38,724,-,-,37.5,39.5,640,37,,盤後,-2.5,-6.17%
268,2022/08/01,TXO,202208  ,14100.0000,買權,780,885,780,850,9,830,170,745,885,900,281,,一般,-35,-3.95%
269,2022/08/01,TXO,202208  ,14100.0000,買權,890,895,860,895,3,-,-,400,-,900,281,,盤後,10,1.13%
270,2022/08/01,TXO,202208  ,14100.0000,賣權,47.5,66,47,60,1481,60,2889,57,63,680,44.5,,一般,12,25%
271,2022/08/01,TXO,202208  ,14100.0000,賣權,47.5,54,44.5,46.5,340,-,-,43,46.5,680,44.5,,盤後,-1.5,-3.13%
272,2022/08/01,TXO,202208  ,14200.0000,買權,775,775,775,775,1,740,519,660,835,1250,237,,一般,-25,-3.13%
273,2022/08/01,TXO,202208  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
274,2022/08/01,TXO,202208  ,14200.0000,賣權,56,79,56,71,2147,71,5610,71,75,750,42,,一般,11,18.33%
275,2022/08/01,TXO,202208  ,14200.0000,賣權,59,65,51,56,558,-,-,52,55,750,42,,盤後,-4,-6.67%
276,2022/08/01,TXO,202208  ,14300.0000,買權,620,685,620,685,4,655,845,600,750,1020,208,,一般,-20,-2.84%
277,2022/08/01,TXO,202208  ,14300.0000,買權,710,745,660,745,14,-,-,605,770,1020,208,,盤後,40,5.67%
278,2022/08/01,TXO,202208  ,14300.0000,賣權,69,97,69,86,2558,86,3918,86,88,810,60,,一般,16,22.86%
279,2022/08/01,TXO,202208  ,14300.0000,賣權,70,79,60,65,670,-,-,63,68,810,60,,盤後,-5,-7.14%
280,2022/08/01,TXO,202208  ,14400.0000,買權,590,595,540,580,63,580,1689,560,665,925,178,,一般,-45,-7.2%
281,2022/08/01,TXO,202208  ,14400.0000,買權,625,635,590,620,35,-,-,575,-,925,178,,盤後,-5,-0.8%
282,2022/08/01,TXO,202208  ,14400.0000,賣權,86,118,83,103,2166,103,4501,102,104,870,55,,一般,18,21.18%
283,2022/08/01,TXO,202208  ,14400.0000,賣權,87,96,76,78,600,-,-,77,80,870,55,,盤後,-7,-8.24%
284,2022/08/01,TXO,202208  ,14500.0000,買權,510,520,451,505,96,492,1274,490,530,925,152,,一般,-40,-7.34%
285,2022/08/01,TXO,202208  ,14500.0000,買權,545,550,495,550,48,-,-,402,600,925,152,,盤後,5,0.92%
286,2022/08/01,TXO,202208  ,14500.0000,賣權,100,141,100,122,1770,122,5032,122,130,885,83,,一般,20,19.61%
287,2022/08/01,TXO,202208  ,14500.0000,賣權,103,117,86,93,834,-,-,92,93,885,83,,盤後,-9,-8.82%
288,2022/08/01,TXO,202208  ,14600.0000,買權,436,455,378,424,127,418,2029,411,425,1140,129,,一般,-44,-9.4%
289,2022/08/01,TXO,202208  ,14600.0000,買權,469,496,420,484,86,-,-,473,498,1140,129,,盤後,16,3.42%
290,2022/08/01,TXO,202208  ,14600.0000,賣權,123,170,116,148,1366,148,4387,147,150,1010,101,,一般,21,16.54%
291,2022/08/01,TXO,202208  ,14600.0000,賣權,127,142,101,112,1040,-,-,107,112,1010,101,,盤後,-15,-11.81%
292,2022/08/01,TXO,202208  ,14700.0000,買權,366,386,310,353,361,347,3017,340,355,800,102,,一般,-37,-9.49%
293,2022/08/01,TXO,202208  ,14700.0000,買權,399,425,361,420,68,-,-,397,429,800,102,,盤後,30,7.69%
294,2022/08/01,TXO,202208  ,14700.0000,賣權,149,204,147,177,2076,177,3893,175,184,1110,121,,一般,25,16.45%
295,2022/08/01,TXO,202208  ,14700.0000,賣權,152,173,130,134,861,-,-,130,134,1110,121,,盤後,-18,-11.84%
296,2022/08/01,TXO,202208  ,14800.0000,買權,298,317,254,281,998,281,4299,275,290,1010,91,,一般,-44,-13.54%
297,2022/08/01,TXO,202208  ,14800.0000,買權,325,354,287,338,201,-,-,339,353,1010,91,,盤後,13,4%
298,2022/08/01,TXO,202208  ,14800.0000,賣權,183,244,179,215,1681,215,3307,210,219,1140,139,,一般,33,18.13%
299,2022/08/01,TXO,202208  ,14800.0000,賣權,186,210,160,168,667,-,-,160,172,1140,139,,盤後,-14,-7.69%
300,2022/08/01,TXO,202208  ,14900.0000,買權,255,255,199,224,1854,224,5238,221,232,905,77,,一般,-38,-14.5%
301,2022/08/01,TXO,202208  ,14900.0000,買權,258,288,231,272,297,-,-,269,285,905,77,,盤後,10,3.82%
302,2022/08/01,TXO,202208  ,14900.0000,賣權,222,294,215,254,2056,254,1286,245,256,1250,155,,一般,31,13.9%
303,2022/08/01,TXO,202208  ,14900.0000,賣權,221,253,189,200,628,-,-,182,206,1250,155,,盤後,-23,-10.31%
304,2022/08/01,TXO,202208  ,15000.0000,買權,192,199,154,173,2708,173,6336,172,174,885,65,,一般,-33,-16.02%
305,2022/08/01,TXO,202208  ,15000.0000,買權,206,222,179,211,1046,-,-,211,216,885,65,,盤後,5,2.43%
306,2022/08/01,TXO,202208  ,15000.0000,賣權,276,348,261,303,957,303,1584,295,310,1370,162,,一般,31,11.4%
307,2022/08/01,TXO,202208  ,15000.0000,賣權,272,301,234,240,543,-,-,237,238,1370,162,,盤後,-32,-11.76%
308,2022/08/01,TXO,202208  ,15100.0000,買權,149,152,117,130,2170,130,7534,127,131,815,56,,一般,-30,-18.75%
309,2022/08/01,TXO,202208  ,15100.0000,買權,161,174,138,160,478,-,-,160,169,815,56,,盤後,0,0.00%
310,2022/08/01,TXO,202208  ,15100.0000,賣權,323,411,320,343,196,360,507,352,367,1430,191,,一般,23,7.19%
311,2022/08/01,TXO,202208  ,15100.0000,賣權,324,358,280,280,48,-,-,204,349,1430,191,,盤後,-40,-12.5%
312,2022/08/01,TXO,202208  ,15200.0000,買權,110,113,85,93,3471,93,9531,92,93,990,47,,一般,-29,-23.77%
313,2022/08/01,TXO,202208  ,15200.0000,買權,121,131,103,126,854,-,-,126,128,990,47,,盤後,4,3.28%
314,2022/08/01,TXO,202208  ,15200.0000,賣權,400,462,373,425,92,425,245,416,431,1440,215,,一般,45,11.84%
315,2022/08/01,TXO,202208  ,15200.0000,賣權,380,422,350,350,37,-,-,300,409,1440,215,,盤後,-30,-7.89%
316,2022/08/01,TXO,202208  ,15300.0000,買權,78,80,60,64,2279,64,5890,63,69,700,41,,一般,-25,-28.09%
317,2022/08/01,TXO,202208  ,15300.0000,買權,86,96,74,90,1049,-,-,91,92,700,41,,盤後,1,1.12%
318,2022/08/01,TXO,202208  ,15300.0000,賣權,471,540,440,473,39,494,116,487,505,1600,220,,一般,24,5.35%
319,2022/08/01,TXO,202208  ,15300.0000,賣權,447,482,418,418,22,-,-,390,-,1600,220,,盤後,-31,-6.9%
320,2022/08/01,TXO,202208  ,15400.0000,買權,57,57,40.5,42,3297,42,7957,41,42,850,33,,一般,-20,-32.26%
321,2022/08/01,TXO,202208  ,15400.0000,買權,61,65,52,63,644,-,-,61,64,850,33,,盤後,1,1.61%
322,2022/08/01,TXO,202208  ,15400.0000,賣權,545,585,540,540,6,570,77,473,650,1730,255,,一般,20,3.85%
323,2022/08/01,TXO,202208  ,15400.0000,賣權,575,575,545,545,2,-,-,402,-,1730,255,,盤後,25,4.81%
324,2022/08/01,TXO,202208  ,15500.0000,買權,36.5,36.5,26,26,1785,26,9488,25.5,27.5,815,19,,一般,-16,-38.1%
325,2022/08/01,TXO,202208  ,15500.0000,買權,42,43,34.5,40,457,-,-,39,41,815,19,,盤後,-2,-4.76%
326,2022/08/01,TXO,202208  ,15500.0000,賣權,675,680,615,640,28,655,76,565,730,1750,281,,一般,40,6.67%
327,2022/08/01,TXO,202208  ,15500.0000,賣權,595,635,565,565,5,-,-,462,645,1750,281,,盤後,-35,-5.83%
328,2022/08/01,TXO,202208  ,15600.0000,買權,24,24,16,16,856,16,7435,16,17,790,16,,一般,-11.5,-41.82%
329,2022/08/01,TXO,202208  ,15600.0000,買權,27.5,28,22.5,25,214,-,-,23.5,27,790,18,,盤後,-2.5,-9.09%
330,2022/08/01,TXO,202208  ,15600.0000,賣權,745,755,730,745,24,745,72,650,830,1760,312,,一般,60,8.76%
331,2022/08/01,TXO,202208  ,15600.0000,賣權,650,650,650,650,1,-,-,535,2160,1760,312,,盤後,-35,-5.11%
332,2022/08/01,TXO,202208  ,15700.0000,買權,17,17,10,10,1672,10,4961,9.9,11,710,10,,一般,-7.5,-42.86%
333,2022/08/01,TXO,202208  ,15700.0000,買權,18,18.5,14.5,17.5,135,-,-,16,17.5,710,13.5,,盤後,0,0.00%
334,2022/08/01,TXO,202208  ,15700.0000,賣權,805,815,805,815,2,840,54,750,920,1880,343,,一般,45,5.84%
335,2022/08/01,TXO,202208  ,15700.0000,賣權,795,835,745,750,10,-,-,164,905,1880,343,,盤後,-20,-2.6%
336,2022/08/01,TXO,202208  ,15800.0000,買權,11,11.5,6.5,6.5,1367,6.5,2563,6,7,525,6.5,,一般,-5,-43.48%
337,2022/08/01,TXO,202208  ,15800.0000,買權,12,12.5,10,11,181,-,-,10,12.5,525,9.7,,盤後,-0.5,-4.35%
338,2022/08/01,TXO,202208  ,15800.0000,賣權,890,930,890,930,22,930,62,840,1000,1970,375,,一般,60,6.9%
339,2022/08/01,TXO,202208  ,15800.0000,賣權,890,895,830,830,17,-,-,218,2360,1970,375,,盤後,-40,-4.6%
340,2022/08/01,TXO,202208  ,15900.0000,買權,6.2,6.2,5,5,304,5,2811,4.7,5.6,580,5,,一般,-3,-37.5%
341,2022/08/01,TXO,202208  ,15900.0000,買權,6.9,8.9,6.9,7,51,-,-,7,10.5,580,6.9,,盤後,-1,-12.5%
342,2022/08/01,TXO,202208  ,15900.0000,賣權,-,-,-,-,0,1030,28,-,-,-,-,,一般,-,-
343,2022/08/01,TXO,202208  ,15900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
344,2022/08/01,TXO,202208  ,16000.0000,買權,6,6,3.6,3.9,1429,3.9,4619,3.5,4,560,3.6,,一般,-1.8,-31.58%
345,2022/08/01,TXO,202208  ,16000.0000,買權,5.8,6.8,4.7,5.9,52,-,-,5.6,6.8,560,4.7,,盤後,0.2,3.51%
346,2022/08/01,TXO,202208  ,16000.0000,賣權,-,-,-,-,0,1130,29,-,-,-,-,,一般,-,-
347,2022/08/01,TXO,202208  ,16000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
348,2022/08/01,TXO,202208  ,16100.0000,買權,4,4,2.1,3,42,3,4044,2,3.7,530,2.1,,一般,-1,-25%
349,2022/08/01,TXO,202208  ,16100.0000,買權,4.2,4.2,4.2,4.2,1,-,-,3.3,4.2,530,3.8,,盤後,0.2,5%
350,2022/08/01,TXO,202208  ,16100.0000,賣權,-,-,-,-,0,1230,19,-,-,-,-,,一般,-,-
351,2022/08/01,TXO,202208  ,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
352,2022/08/01,TXO,202208  ,16200.0000,買權,2.1,2.7,2.1,2.4,49,2.4,1344,2.3,2.7,436,0.6,,一般,-0.6,-20%
353,2022/08/01,TXO,202208  ,16200.0000,買權,3,3,3,3,2,-,-,2.5,8,436,0.6,,盤後,0,0.00%
354,2022/08/01,TXO,202208  ,16200.0000,賣權,-,-,-,-,0,1330,11,-,-,-,-,,一般,-,-
355,2022/08/01,TXO,202208  ,16200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
356,2022/08/01,TXO,202208  ,16300.0000,買權,1.5,2.3,1.5,2.1,275,2.1,1249,1.2,2.2,393,1.5,,一般,-0.7,-25%
357,2022/08/01,TXO,202208  ,16300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
358,2022/08/01,TXO,202208  ,16300.0000,賣權,-,-,-,-,0,1430,53,-,-,-,-,,一般,-,-
359,2022/08/01,TXO,202208  ,16300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
360,2022/08/01,TXO,202208  ,16400.0000,買權,2.1,2.1,1.9,2,85,2,1640,0.1,2.1,319,1.4,,一般,-0.1,-4.76%
361,2022/08/01,TXO,202208  ,16400.0000,買權,2.1,2.2,2.1,2.2,10,-,-,0.6,7.4,319,1.4,,盤後,0.1,4.76%
362,2022/08/01,TXO,202208  ,16400.0000,賣權,-,-,-,-,0,1530,14,-,-,-,-,,一般,-,-
363,2022/08/01,TXO,202208  ,16400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
364,2022/08/01,TXO,202208  ,16500.0000,買權,1.7,2,1.7,2,57,2,2363,0.2,2,260,1.7,,一般,-0.1,-4.76%
365,2022/08/01,TXO,202208  ,16500.0000,買權,1.9,1.9,1.9,1.9,2,-,-,1.3,2,260,1.9,,盤後,-0.2,-9.52%
366,2022/08/01,TXO,202208  ,16500.0000,賣權,-,-,-,-,0,1630,2,-,-,-,-,,一般,-,-
367,2022/08/01,TXO,202208  ,16500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
368,2022/08/01,TXO,202208  ,16600.0000,買權,1.1,1.6,1.1,1.6,2,1.6,645,1.2,1.6,280,0.6,,一般,-0.5,-23.81%
369,2022/08/01,TXO,202208  ,16600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
370,2022/08/01,TXO,202208  ,16600.0000,賣權,-,-,-,-,0,1730,9,-,-,-,-,,一般,-,-
371,2022/08/01,TXO,202208  ,16600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
372,2022/08/01,TXO,202208  ,16700.0000,買權,-,-,-,-,0,1.4,586,-,-,-,-,,一般,-,-
373,2022/08/01,TXO,202208  ,16700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
374,2022/08/01,TXO,202208  ,16700.0000,賣權,-,-,-,-,0,1830,13,-,-,-,-,,一般,-,-
375,2022/08/01,TXO,202208  ,16700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
376,2022/08/01,TXO,202208  ,16800.0000,買權,0.9,1.3,0.9,1.3,3,1.3,333,0.8,1.3,226,0.9,,一般,0.1,8.33%
377,2022/08/01,TXO,202208  ,16800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
378,2022/08/01,TXO,202208  ,16800.0000,賣權,-,-,-,-,0,1930,567,-,-,-,-,,一般,-,-
379,2022/08/01,TXO,202208  ,16800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
380,2022/08/01,TXO,202208  ,16900.0000,買權,1.2,1.2,1.2,1.2,20,1.2,192,0.4,1.2,231,1.1,,一般,0.1,9.09%
381,2022/08/01,TXO,202208  ,16900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
382,2022/08/01,TXO,202208  ,16900.0000,賣權,-,-,-,-,0,2030,4,-,-,-,-,,一般,-,-
383,2022/08/01,TXO,202208  ,16900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
384,2022/08/01,TXO,202208  ,17000.0000,買權,0.7,0.7,0.7,0.7,25,0.7,1214,-,0.7,166,0.7,,一般,-0.4,-36.36%
385,2022/08/01,TXO,202208  ,17000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
386,2022/08/01,TXO,202208  ,17000.0000,賣權,-,-,-,-,0,2130,4,-,-,-,-,,一般,-,-
387,2022/08/01,TXO,202208  ,17000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
388,2022/08/01,TXO,202208  ,17100.0000,買權,0.7,0.7,0.5,0.5,2,0.5,206,-,7.9,132,0.5,,一般,-0.3,-37.5%
389,2022/08/01,TXO,202208  ,17100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
390,2022/08/01,TXO,202208  ,17100.0000,賣權,-,-,-,-,0,2230,0,-,-,-,-,,一般,-,-
391,2022/08/01,TXO,202208  ,17100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
392,2022/08/01,TXO,202208  ,17200.0000,買權,-,-,-,-,0,0.5,401,-,-,-,-,,一般,-,-
393,2022/08/01,TXO,202208  ,17200.0000,買權,1.5,25,0.1,0.1,34,-,-,-,14.5,120,0.1,,盤後,-0.6,-85.71%
394,2022/08/01,TXO,202208  ,17200.0000,賣權,-,-,-,-,0,2330,0,-,-,-,-,,一般,-,-
395,2022/08/01,TXO,202208  ,17200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
396,2022/08/01,TXO,202208  ,17300.0000,買權,-,-,-,-,0,0.5,131,-,-,-,-,,一般,-,-
397,2022/08/01,TXO,202208  ,17300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
398,2022/08/01,TXO,202208  ,17300.0000,賣權,-,-,-,-,0,2430,0,-,-,-,-,,一般,-,-
399,2022/08/01,TXO,202208  ,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
400,2022/08/01,TXO,202208  ,17400.0000,買權,-,-,-,-,0,0.5,85,-,-,-,-,,一般,-,-
401,2022/08/01,TXO,202208  ,17400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
402,2022/08/01,TXO,202208  ,17400.0000,賣權,-,-,-,-,0,2530,0,-,-,-,-,,一般,-,-
403,2022/08/01,TXO,202208  ,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
404,2022/08/01,TXO,202208  ,17500.0000,買權,-,-,-,-,0,0.5,241,-,-,-,-,,一般,-,-
405,2022/08/01,TXO,202208  ,17500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
406,2022/08/01,TXO,202208  ,17500.0000,賣權,-,-,-,-,0,2630,16,-,-,-,-,,一般,-,-
407,2022/08/01,TXO,202208  ,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
408,2022/08/01,TXO,202208  ,17600.0000,買權,-,-,-,-,0,0.4,397,-,-,-,-,,一般,-,-
409,2022/08/01,TXO,202208  ,17600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
410,2022/08/01,TXO,202208  ,17600.0000,賣權,-,-,-,-,0,2730,0,-,-,-,-,,一般,-,-
411,2022/08/01,TXO,202208  ,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
